alpha_level,fold,RMSE,Sulci,beta,Model
7.163,5.0,5.156695156695156,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,6.0,5.518518518518518,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,7.0,5.529914529914531,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,prculs-d,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,8.0,5.267806267806268,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,9.0,5.156695156695157,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.4558404558404545,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,10.0,5.156695156695157,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,11.0,5.51851851851852,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,12.0,5.299145299145299,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,13.0,5.581196581196581,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,14.0,5.393162393162393,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,15.0,5.5783475783475795,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,16.0,5.247863247863247,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.612535612535612,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,17.0,5.518518518518518,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.549857549857548,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,18.0,5.581196581196581,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.202279202279203,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.4245014245014245,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.247863247863247,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,19.0,5.581196581196581,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,mcgs,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,pos,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,sbps,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,prculs-d,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,prcus-p,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,prcus-i,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,prcus-a,0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,ifrms,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.163,20.0,5.384615384615386,sspls-v,-0.0,"Lasso(alpha=7.163, max_iter=10000)"
7.657,1.0,5.487179487179486,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,1.0,5.487179487179486,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,1.0,5.487179487179486,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,1.0,5.487179487179486,prculs-d,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,1.0,5.487179487179486,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,1.0,5.487179487179486,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,1.0,5.487179487179486,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,1.0,5.487179487179486,ifrms,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,1.0,5.487179487179486,sspls-v,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,prculs-d,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,ifrms,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,sspls-v,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,prculs-d,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,ifrms,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,2.0,5.4245014245014245,sspls-v,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,prculs-d,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,ifrms,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,3.0,5.202279202279202,sspls-v,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,prculs-d,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,ifrms,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,4.0,5.48148148148148,sspls-v,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,prculs-d,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,ifrms,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,5.0,5.156695156695156,sspls-v,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,prculs-d,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,ifrms,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,6.0,5.518518518518518,sspls-v,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,prculs-d,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,ifrms,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,7.0,5.529914529914531,sspls-v,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,8.0,5.267806267806268,mcgs,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,8.0,5.267806267806268,pos,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,8.0,5.267806267806268,sbps,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,8.0,5.267806267806268,prculs-d,0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,8.0,5.267806267806268,prcus-p,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,8.0,5.267806267806268,prcus-i,-0.0,"Lasso(alpha=7.657, max_iter=10000)"
7.657,8.0,5.267806267806268,prcus-a,0.0,"Lasso(alpha=7.657, max_iter=10000)"
